用户ID,评论内容,购买时间,点赞数,回复数,得分,评价时间,手机型号
15880683208,"吸力大小：吸力很大还支持地毯增压功能，我的地垫吸的很干净。
智能程度：自动规划路线，电线都绕不住他。
噪音大小：增压吸地垫时声音很大，其他时候能接受
续航时间：吸擦30多平米的地面大概用时38分钟。

总体感觉清理的很干净，一天一次全屋清理每次都能清理出来很多头发和灰尘，赞。",2021-06-23 00:36:15,0,0,5,2021-06-27 23:51:15,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15573000145,收到货就迫不及待开始研究了，视频的教程非常方便，很容易上手。充满电后就开始拖地了，还是非常智能的，可以很好地避开障碍物，地也拖得干净，体验很不错。,2021-03-29 12:29:29,0,1,5,2021-04-18 11:21:43,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15710282168,"小飞侠为代言人肖战代言的石头扫地机器人晒单啦～
小石头太聪明了，扫拖一体也非常方便，拖完很干净，水痕也不重，很快就能干，非常棒。
爬门槛的能力也很好，自己努努力就过去了，完全不需要我帮忙。
售后回应非常迅速，整体很满意，解放双手解决了我拖地的麻烦，准备618再给新家买一个～",2021-03-29 12:58:56,0,1,5,2021-05-23 21:52:08,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15561707380,肖战粉丝小飞侠支持肖战代言。白色的石头扫地机器人颜值很高，清洁功很强大，操作也简捷，获得了家人一致的好评！昨天扫了一下，平时不易清洁到的地板缝隙、电视机柜下面、床底下&hellip;&hellip;都打扫的很干净。尘盒里吸出好多灰尘，我妈妈惊呆了，因为她每天都有清洁，没想到还有那么多灰尘。本来家里有其他品牌的清洁工具的，看来石头机器人可以完美接任了！PS：语音包设置太有意思了，肖战的语言包真好听??,2021-03-29 10:23:16,19,1,5,2021-04-16 09:29:18,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15595208722,小石头功能超级强大，地板清扫干净，避障能力强，还可识别地毯，沙发和床下面轻松清扫，真是太赞了！,2021-04-20 16:33:34,0,1,5,2021-04-24 09:07:52,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15796071826,还是很好用的，个人觉得比人扫的干净，因为尘土什么的都被清扫了，第一次清扫，清扫了很多垃圾，我都惊呆了，家里这么脏，而且也挺快的，还省电。各方面都挺满意的。,2021-06-10 18:47:53,0,1,5,2021-06-12 10:03:52,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15718195966,白色的石头扫地机器人很好看，不愧是得了奖的设计。拖地很干净，出乎意料的好，每天早上上班走时把它打开，下班回到家干干净净的，太棒啦，还可以自己设置喜欢的人的语音，每次打开都能听见肖战的声音，太好啦！很智能，自己绘制家里的地图，可以设置区域，我们的猫猫也很喜欢偷偷站在石头上哈哈，一开机听完肖战的声音开始启动走起来就赶快跳下去了?，石头非常好?,2021-03-29 11:39:39,0,1,5,2021-05-25 20:35:20,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15878815901,石头扫地机器人，解放双手神器！第一次用，确实好用，边扫地边拖地，地板砖干净的像镜子，也没清扫死角，一开始看好多测评说会划木地板，它干活的时候还提心吊胆的在旁边盯着看，结果啥事没有，安安静静的就扫完拖完了。厉害厉害。代言人肖战很帅哦，小飞侠支持一下！,2021-05-18 06:41:43,0,1,5,2021-06-27 17:37:41,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15573451167,肖战粉丝小飞侠表示非常满意，扫地机很智能，客服也非常有耐心，对我提的各种问题都耐心解答，扫地机很不错，扫拖都非常棒，本小飞侠终于可以解放双手了,2021-03-29 12:01:12,1,1,5,2021-04-18 13:29:15,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15834110546,非常智能的一款扫拖一体机，随时随地都可以呼唤他帮你拖地，解放了双手双腿，而且非常好用,2021-06-10 00:52:53,0,1,5,2021-06-19 16:16:35,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15557705107,外观好看清新 操作简单易懂 非常称心的一款扫地机了 扫了一下试试 声音不大 很智能 遇到障碍物会绕行物流很快，物品完好无损，用起来很舒服，喜欢?。肖战粉丝小飞侠支持代言。棒棒哒。,2021-03-29 11:11:55,4,1,5,2021-04-15 23:39:05,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15820409030,很香。对我等懒人阿宅来说很不错，哈哈哈哈。机器人到货很快，16号凌晨付的尾款，上午就到了，就是赠品还没。清扫一天后才来评论的，不过我是第一次买的扫地机器人，不能和其他款对比一下。,2021-06-13 12:01:48,0,1,5,2021-06-17 11:54:28,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15569108100,太棒了，已开始拖地功能，智能操作好先进，从图上你知道它打扫了多少，现在在什么位置，电还有多少，真是太好了，肖战推荐没有错！肖战粉丝小飞侠支持石头科技！,2021-03-29 12:00:37,0,1,5,2021-04-17 10:49:48,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15586436199,噪音小，非常智能，角角落落都能清扫到，而且打扫的非常干净，我能看小石头打扫一天，跟着肖战一起轻轻松松躺着享受生活～,2021-03-30 15:16:58,0,1,5,2021-04-21 20:22:13,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15597941653,3月8号活动刚买了海尔的扫地机器人，这次看到是肖战代言的石头扫地机器人，果断下手再买一台（海尔的就送给了亲戚），产品质量很好很放心，谢谢客服的热情服务，有需要还会继续光顾。,2021-03-29 19:04:10,0,1,5,2021-04-24 21:31:58,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15882240396,很智能，画图一次搞定，储水量比原来的型号多了不少中途不用加水了。关键是声音小了很多。配合储尘袋简直太省事了。真棒,2021-06-26 12:59:33,0,1,5,2021-06-28 11:14:09,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15859459025,不得不感叹，科技改善生活！！！坐在沙发翘着腿，看着小石头在工作简直不要太爽！家里已经有戴＊了，使用次数屈指可数，所以犹豫了好久还要不要买扫地机，担心又是买来放。现在是后悔没早买！吸尘器毕竟还要人拿着干活呢，小石头不用呀！他自己就能干得很好！很智能，自己规划好路线，能攀过去的就跨过去了，不能就绕开。连突起来的推拉门轨道都清扫了！扫拖功能强大，特别是拖地之后，有种窗明几净，岁月静好的感觉！最后，肖战的语音包萌死了，太可爱了！百香果支持肖战！,2021-06-18 23:31:17,0,1,5,2021-06-23 20:27:26,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15603142872,小飞侠来晒单啦，正好最近在装修就立马下单了，在亲戚家试用了两次，扫拖一次，单独扫一次，都超级干净，亲戚都说比他前几年买的那个好太多了，看它规划路线辛勤工作好可爱啊！！,2021-03-29 10:09:16,1,1,5,2021-04-26 10:34:57,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15858102548,再次回购了，清扫很干净，噪音小，很智能，包装精美，目前没出现刮伤地板的情况，推荐！,2021-06-16 09:54:29,0,1,5,2021-06-23 16:23:36,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15642425029,"1.拖的很干净，尤其北方经常有沙尘天气，每天能扫出好多沙子
2.遇到楼梯不会掉下去
3.虚拟墙很好用，设置了，就不会去危险地方
4.配合智能音箱，直接吩咐音箱就可以启动，不用弯腰按开始了
5.每天定时清扫，家里没人的时候就可以自动完成清扫，不影响休息",2021-03-29 10:09:44,0,1,5,2021-05-07 06:31:42,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15616535719,小石头扫地很干净的，床底下都能打扫到，解放双手，特别喜欢肖战的语音包，很温柔和温馨！不知道为什么贴不上工作中的图，就贴一张充电图吧，小石头的集尘盒非常容易打理，比我之前买的那款方便多了！,2021-03-29 12:49:56,1,1,5,2021-04-29 19:27:47,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15571277380,小飞侠支持肖战代言。今天仔细看了说明书，下了app，开始让石头干活了。石头真的是特别聪明，仔仔细细地将几个房间打扫得干干净净，只要它能进去的地方，每个角落都扫得很干净，声音很小，整个房间的路线规划也很合理，用科技解放双手，给石头点赞！,2021-03-29 12:31:34,2,1,5,2021-04-17 21:06:35,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15570157551,肖战粉丝小飞侠的开箱使用体验来了，包装很好，我家住6楼，快递小哥送货上门，真的很棒，今天试用了一下，清扫得很干净，最重要的是扫拖一体，我不需要再自己拖地了，顺利解放双手，我家有养猫，现在是掉毛期，用了石头，可以每天定时清扫，家里再也不会猫毛乱飞了。,2021-03-29 10:07:03,1,1,5,2021-04-17 15:47:51,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15653439889,刚收到就打开用了，我家这个刚装修完，灰尘很大。它扫的干净，拖得也很干净，拖过的地面手摸上去一点，灰尘都没有 解放双手就这么愉快的开始啦,2021-05-08 00:05:46,0,1,5,2021-05-09 22:49:47,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15626086573,真的是十分好用啊，灰尘打扫的干净，地板比我自己擦的还干净，家里有孩子有小猫咪，超级好用，拖地也很棒了一开始以为擦地一般结果喜出望外，超级干净拖地，真心一天一次，根本不用自己打扫了，就是偶尔清理一下它扫不到的地方就行了非常棒,2021-05-01 00:32:59,1,1,5,2021-05-02 17:30:42,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15624080352,买第二台了，自己买了台，然后帮小姨买了台，是真好用，吸力很大，家里灰尘吸的很干净,2021-04-21 14:35:25,0,1,5,2021-05-02 01:35:46,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15806886916,石头（roborock）扫地机器人T7S 扫拖一体机，真的很智能。米家，小度，天猫精灵都可以控制，太方便了。避障也很智能，清扫的很干净，拖地也很好用，碰到地毯一类的障碍，清扫爬上去没问题，拖布也自动抬高一点，避免拖湿。,2021-05-29 09:41:30,0,1,5,2021-06-14 20:00:10,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
