用户ID,评论内容,购买时间,点赞数,回复数,得分,评价时间,型号
14465233548,昨天买的399，今天的价格是349，参加换购的话还能再便宜，这商品定金让人无语,2020-07-26 20:50:50,0,1,1,2020-07-27 19:14:38,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
14430051400,已经是第二次购买了，送朋友很有面子！,2020-05-25 23:13:40,0,1,5,2020-07-18 10:24:31,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
14422376047,非常好用，用起来很舒服，值得推荐。,2020-06-18 23:36:19,0,1,5,2020-07-16 08:00:09,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
14326296845,跟风买的，但是真的很管用，家人颈椎不舒服，用了有缓解,2020-06-16 08:02:09,0,1,5,2020-06-22 12:10:07,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
14297094811,京东送货真的神速，商品由同事代收，明天再评。,2020-06-17 09:39:47,0,1,5,2020-06-17 15:59:01,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
14293028835,未拿到。,2020-06-16 08:25:39,0,1,5,2020-06-16 18:54:57,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
14249208770,不错哦,2020-05-18 20:35:23,0,1,5,2020-06-07 09:54:46,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
14175958211,帮人买的，应该质量不错吧,2020-05-14 10:28:59,0,1,5,2020-05-20 18:58:43,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
14164865388,还是不错的，老妈说有作用。,2020-05-13 19:39:08,0,1,5,2020-05-17 23:39:13,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
14116520810,首先说配速吧，速度很快，下单不到三天就就已经收到了。颈部按摩仪整体设计比较好看，小巧可爱，用起来也比较方便，坐在椅子上把颈部按摩仪放在脖子上，打开开关可以闭幕思考，感受它的细致按摩，也可以一边按摩一边工作，总体看不错，效果不错，用好了追评。给单位统配的，总体反应不错,2020-04-23 22:39:48,0,1,5,2020-05-05 19:28:51,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
14113553332,产品好，按摩舒服携带方便。,2020-04-23 20:23:49,0,1,5,2020-05-05 06:00:21,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
14023471844,此用户未填写评价内容,2020-04-06 22:28:11,0,1,5,2020-04-11 22:19:20,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13995352557,物品已经收到，还可以,2020-03-26 17:41:18,1,1,5,2020-04-04 18:36:02,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13855310151,昨晚12点下单，今日下午就收到货，京东物流快，赞,2020-02-29 00:27:19,0,1,5,2020-02-29 15:42:44,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13826837857,针刺感 不是很舒服,2020-01-28 05:26:00,0,1,5,2020-02-22 12:31:21,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13819509372,舒适，质量好，物流快,2020-01-16 10:02:56,0,1,5,2020-02-20 11:59:31,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13763434954,使用了感觉蛮舒服的！,2020-01-28 11:02:36,0,1,5,2020-01-30 18:33:24,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13716117311,不错，外观手感看起来都不错，加油,2020-01-11 23:26:20,0,1,5,2020-01-13 00:25:15,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13622234027,东西很不错 买来送人的 快递员态度真的差劲 影响总体感受,2019-12-18 21:59:53,0,1,5,2019-12-19 17:02:58,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13611716149,此用户未填写评价内容,2019-12-15 19:17:35,0,1,5,2019-12-17 08:25:08,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13568648266,质量一塌糊涂，没法用,2019-11-11 21:30:50,0,1,5,2019-12-07 12:24:37,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13511307752,效果不错，同产品质量可比性高,2019-09-20 23:11:13,0,1,5,2019-11-23 12:59:56,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13489711726,脉冲效果不错，就是有时候贴合不是很紧，要是能改进一下就好了。,2019-11-14 19:00:41,0,1,5,2019-11-18 19:10:11,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13288568852,每天上班看电脑，下班玩游戏，有这个还是很舒服的。,2019-09-29 17:32:16,3,1,5,2019-10-03 12:36:15,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13282779610,促销时购买，外形比较酷，实际功效有限，用着玩可以,2019-09-25 07:27:10,7,1,5,2019-10-01 12:23:13,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
13227253729,哈哈哈哈哈哈哈哈姐姐好,2019-09-13 09:13:56,1,1,5,2019-09-15 16:03:53,【肖战代言款】倍轻松（breo）颈部按摩器iNeck mini倍轻松颈部按摩仪肩颈按摩器办公室护颈仪颈部恒温热敷
15886326357,战战代言而来；挺好的一款眼罩，无异味，操作简单，眼部热敷非常舒服,2021-06-22 17:26:43,0,0,5,2021-06-29 00:12:42,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15882857356,产品非常不错，符合预期要求求。,2021-06-14 15:01:04,0,0,5,2021-06-28 12:57:40,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15872748644,线有点短，只能用充电宝接电了，感觉效果不是很大,2021-05-13 15:09:59,0,0,5,2021-06-26 14:12:50,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15871424413,可以用呢,2021-06-21 08:30:31,0,0,5,2021-06-26 09:16:46,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15869835962,还不错，挺舒服的，适合全家使用,2021-06-18 11:19:53,0,0,5,2021-06-25 20:15:13,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15869229865,挺舒服的4种模式，没有冷敷模式。,2021-06-23 10:17:46,0,0,5,2021-06-25 17:49:21,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15866373124,携带和使用都挺方便，清洗要避开接口，不是很方便,2021-06-21 18:47:17,0,0,4,2021-06-25 08:26:15,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15859776330,非常好用，很舒服，值得信赖！送货到家，很便捷！,2021-06-21 06:43:15,0,0,5,2021-06-23 21:26:37,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15857455908,送货很及时，使用方便，加热很快，眼睛舒适,2021-06-22 17:34:45,0,0,5,2021-06-23 14:34:14,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15856764793,敲打的力度一般，没什么效果，其他还好，三百块贵了，二百出头还能接受,2021-06-17 19:01:29,0,0,5,2021-06-23 12:31:35,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15852933969,还不错,2021-06-18 00:41:28,0,0,5,2021-06-22 19:10:47,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15851650665,小朋友们最近经常上网课，作为礼物送给他们挺好的,2021-05-20 15:01:41,0,0,5,2021-06-22 15:46:53,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15850284802,我平时特别喜欢用蒸汽眼罩，每天一片，一个月也要一百多块钱，在京东上发现了这个眼睛按摩仪后想说买来试试，回来使用效果真的超出我的预期，自带放松音乐，眼部的按摩也很舒服，关键还有蒸汽效果，可以不用再每个月花钱买蒸汽眼罩了，用过效果真实推荐,2021-05-20 19:19:43,0,0,5,2021-06-22 11:35:40,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15848923801,非常满意，质量也很好，是我想要的，物流也很快，好评！,2021-06-20 12:01:11,0,0,5,2021-06-22 06:15:03,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15848519355,虽然小贵，但却是送礼佳品,2021-05-20 10:28:50,0,0,5,2021-06-21 23:48:58,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15847906446,缓解眼睛疲劳的好帮手，不仅可以按摩，加热还有音乐可以戴的时候欣赏，能让人精神彻底放松。不过如果此产品支持自己上传音乐就更好了。,2021-06-16 09:00:13,0,0,5,2021-06-21 21:44:07,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15847777931,戴上后感觉很舒服，满意。,2021-06-16 09:26:32,0,0,5,2021-06-21 21:23:25,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15846345374,运气好的时候买到手非常便宜，还送了一盒眼贴，不要太划算哦。中午可以拿来放松眼睛，远离手机。,2021-06-06 07:33:09,0,0,5,2021-06-21 17:10:22,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15842041203,"肖战粉丝小飞侠支持肖战
东西很好用?",2021-06-18 11:44:32,0,1,5,2021-06-20 22:06:44,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15839319179,还可以，挺方便的，但无蒸汽眼罩的气体，总体来说不错,2021-06-16 13:47:08,0,0,5,2021-06-20 14:24:30,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15838247182,做工精良。希望效果不错吧。,2021-06-18 13:15:26,0,1,5,2021-06-20 11:15:20,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15837089963,挺好用的.........,2021-06-10 00:41:32,0,1,5,2021-06-20 06:56:02,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15832951458,买给妈妈用 说用起来很舒服 加热的效果很好,2021-06-03 23:36:19,0,1,5,2021-06-19 12:50:07,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15831474349,京东物流给力，活动购买划算。,2021-06-02 21:57:05,0,1,5,2021-06-19 08:23:42,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15830357512,货物很快就送达了，京东的速度，京东的风格！很不错，按摩周围解除用眼疲劳！,2021-06-17 23:42:56,0,0,5,2021-06-18 22:58:34,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15825148073,信轻松的东西真的很不错，非常喜欢。,2021-05-24 00:12:46,0,0,5,2021-06-18 07:53:36,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15824883103,很不错，小孩子用完说热热的很舒服，希望能缓解！视疲劳预防近视啊，京东物流真的很快！客服也很好,2021-06-16 22:01:24,0,0,5,2021-06-18 06:08:36,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15819859116,支持肖战代言买的，不得不说，相当的舒服，，粉粉的看着心情也好，以前为什么没有发现还有这样的宝贝呢,2021-06-15 11:15:53,0,0,5,2021-06-17 10:15:58,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15816474425,很好哦！粉色的很好看，按摩的也很舒服，热热的，女儿很喜欢！希望有保护眼镜的效果。,2021-06-04 12:55:15,0,0,5,2021-06-16 18:28:43,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15814401127,"严重差评，客服推诿。
客服不解决问题，严重推诿，不诚信经营。",2021-05-28 19:43:35,0,1,1,2021-06-16 11:43:07,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15809146439,试用几次，体现不错的。,2021-06-12 22:04:40,0,0,5,2021-06-15 11:39:23,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15808634378,用着舒服,2021-06-03 23:04:59,0,0,5,2021-06-15 09:57:41,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15799917967,肖战粉丝百香果 支持肖战代言 产品用着特别舒服 孩子用正合适 缓解疲劳 正是学习用眼的时候 比用其它物理疗法安全方便 不需要出门接触外人 孩子戴上不长时间就睡着了 真的太棒了 倍轻松加油 肖战加油！！！,2021-06-11 12:30:38,0,0,5,2021-06-13 08:15:47,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15795697975,眼睛挺舒服,2021-06-10 11:43:33,0,0,5,2021-06-12 08:15:33,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15792649961,只能说一般，按摩也不是特别舒服，主要是一点噪声太大了，我努力的克服三天自然没办法适应，我想按摩应该是一个安静舒服的事情，尤其是睡觉的时候戴，很难入睡，之前看到有说噪声大，出于对品牌的信赖还是买来尝试一下，结果不尽人意，我不能说这个产品质量不好，我只能说它不适合我,2021-06-06 10:41:04,0,1,3,2021-06-11 13:16:10,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15791166072,眼部按摩仪使用方便，效果很好，给孩子用的，缓解眼睛疲劳，京东送货速度快，服务态度好!,2021-06-04 12:03:37,0,0,5,2021-06-11 05:20:35,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15783175264,东西不错 每天晚上都在使用,2021-06-08 16:35:49,0,1,5,2021-06-09 12:32:13,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15782973363,好用,2021-06-01 07:42:34,0,1,5,2021-06-09 11:45:33,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
15782709432,家人都很喜欢！还有加热功能特别职能,2021-05-16 21:54:16,0,1,5,2021-06-09 10:48:26,【肖战代言款】倍轻松（breo）iSeeK可视化眼部按摩器 眼部护理 眼部按摩仪 护眼仪 眼罩按摩器
